"No.","Time","Source","Destination","Protocol","Length","Info"
"682","73.813314","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=209560 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"683","73.813336","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=211000 Win=132352 Len=0"
"684","73.813374","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=211000 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"685","73.817323","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=212440 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"686","73.817323","18.66.12.117","192.168.1.60","TLSv1.3","1471","Application Data"
"687","73.817378","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=215297 Win=132352 Len=0"
"688","73.817435","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=215297 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"689","73.817449","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=216737 Win=132352 Len=0"
"690","73.817562","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=216737 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"691","73.818315","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=218177 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"692","73.818335","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=219617 Win=132352 Len=0"
"693","73.818370","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=219617 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"694","73.818370","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=221057 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"695","73.818386","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=222497 Win=132352 Len=0"
"696","73.818581","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"697","73.819616","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=223937 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"698","73.819637","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=225377 Win=132352 Len=0"
"699","73.819935","18.66.12.117","192.168.1.60","TLSv1.3","223","Application Data"
"700","73.820949","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=225546 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"701","73.820949","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=226986 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"702","73.820988","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=228426 Win=132352 Len=0"
"703","73.821304","18.66.12.117","192.168.1.60","TLSv1.3","1258","Application Data"
"704","73.821333","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=229630 Win=131072 Len=0"
"705","73.843010","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=229630 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"706","73.843731","18.66.12.117","192.168.1.60","TLSv1.3","430","Application Data"
"707","73.843731","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=231446 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"708","73.843762","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=232886 Win=132352 Len=0"
"709","73.843823","18.66.12.117","192.168.1.60","TLSv1.3","1246","Application Data"
"710","73.843840","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=234078 Win=131072 Len=0"
"711","73.852245","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=234078 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"712","73.852245","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=235518 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"713","73.852300","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=236958 Win=132352 Len=0"
"714","73.852362","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=236958 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"715","73.852418","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=238398 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"716","73.852433","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=239838 Win=132352 Len=0"
"717","73.853759","18.66.12.117","192.168.1.60","TLSv1.3","460","Application Data"
"718","73.853759","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=240244 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"719","73.853783","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=241684 Win=132352 Len=0"
"720","73.853822","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=241684 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"721","73.854735","18.66.12.117","192.168.1.60","TLSv1.3","1392","Application Data"
"722","73.854735","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=244462 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"723","73.854760","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=245902 Win=132352 Len=0"
"724","73.855806","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=245902 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"725","73.855806","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"726","73.855830","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=248782 Win=132352 Len=0"
"727","73.855867","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"728","73.855879","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=250222 Win=132352 Len=0"
"729","73.858190","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=250222 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"730","73.858190","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=251662 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"731","73.858228","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=253102 Win=132352 Len=0"
"732","73.859538","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=253102 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"733","73.859538","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=254542 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"734","73.859574","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=255982 Win=132352 Len=0"
"735","73.859615","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=255982 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"736","73.859806","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"737","73.859806","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=258862 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"738","73.859830","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=260302 Win=132352 Len=0"
"739","73.860842","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=260302 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"740","73.860865","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=261742 Win=132352 Len=0"
"741","73.863087","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=261742 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"742","73.863087","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=263182 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"743","73.863143","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=264622 Win=132352 Len=0"
"744","73.863212","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=264622 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"745","73.863212","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"746","73.863212","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=267502 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"747","73.863212","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=268942 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"748","73.863236","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=270382 Win=132352 Len=0"
"749","73.863284","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=270382 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"750","73.863284","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=271822 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"751","73.863304","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=273262 Win=132352 Len=0"
"752","73.864734","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=273262 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"753","73.865765","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=274702 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"754","73.865765","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"755","73.865809","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=277582 Win=132352 Len=0"
"756","73.865865","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=277582 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"757","73.865878","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=279022 Win=132352 Len=0"
"758","73.870292","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=279022 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"759","73.870292","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=280462 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"760","73.870330","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=281902 Win=132352 Len=0"
"761","73.870376","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=281902 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"762","73.870561","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=283342 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"763","73.870582","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=284782 Win=132352 Len=0"
"764","73.871634","18.66.12.117","192.168.1.60","TLSv1.3","699","Application Data"
"765","73.885528","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=285427 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"766","73.885528","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=286867 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"767","73.885628","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=288307 Win=132352 Len=0"
"768","73.885722","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=288307 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"769","73.885740","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=289747 Win=132352 Len=0"
"770","73.886167","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=289747 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"771","73.886167","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=291187 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"772","73.886196","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=292627 Win=132352 Len=0"
"773","73.887155","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=292627 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"774","73.887470","18.66.12.117","192.168.1.60","TLSv1.3","519","Application Data"
"775","73.887496","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=294532 Win=132352 Len=0"
"776","73.898154","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=294532 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"777","73.898154","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=295972 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"778","73.898212","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=297412 Win=132352 Len=0"
"779","73.898338","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=297412 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"780","73.898338","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=298852 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"781","73.898364","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=300292 Win=132352 Len=0"
"782","73.898399","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=300292 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"783","73.898621","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=301732 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"784","73.898643","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=303172 Win=132352 Len=0"
"785","73.899930","18.66.12.117","192.168.1.60","TLSv1.3","440","Application Data"
"786","73.899930","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=303558 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"787","73.899956","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=304998 Win=132352 Len=0"
"788","73.899997","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=304998 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"789","73.900898","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=306438 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"790","73.900921","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=307878 Win=132352 Len=0"
"791","73.900964","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=307878 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"792","73.902765","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=309318 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"793","73.902765","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=310758 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"794","73.902765","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"795","73.902823","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=313638 Win=132352 Len=0"
"796","73.902881","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=313638 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"797","73.905556","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=315078 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"798","73.905556","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=316518 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"799","73.905599","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=317958 Win=132352 Len=0"
"800","73.906816","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=317958 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"801","73.906836","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=319398 Win=132352 Len=0"
"802","73.928432","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=319398 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"803","73.928432","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"804","73.928432","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=322278 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"805","73.928560","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=323718 Win=132352 Len=0"
"806","73.934492","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=323718 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"807","73.934492","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=325158 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"808","73.934546","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=326598 Win=132352 Len=0"
"809","73.935724","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=326598 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"810","73.935724","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=328038 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"811","73.935749","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=329478 Win=132352 Len=0"
"812","73.936983","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"813","73.936983","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=330918 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"814","73.937004","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=332358 Win=132352 Len=0"
"815","73.950695","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=332358 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"816","73.950760","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=333798 Win=132352 Len=0"
"817","73.951839","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=333798 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"818","73.958019","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=335238 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"819","73.958019","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=336678 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"820","73.958079","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=338118 Win=132352 Len=0"
"821","73.959898","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=338118 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"822","73.959898","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=339558 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"823","73.959956","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=340998 Win=132352 Len=0"
"824","73.965127","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=340998 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"825","73.965180","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=342438 Win=132352 Len=0"
"826","73.965782","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=342438 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"827","73.965782","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=343878 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"828","73.965814","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=345318 Win=132352 Len=0"
"829","73.965854","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=345318 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"830","73.967064","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data, Application Data"
"831","73.967064","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=348198 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"832","73.967091","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=349638 Win=132352 Len=0"
"833","73.967133","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"834","73.967148","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=351078 Win=132352 Len=0"
"835","73.967339","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=351078 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"836","73.971781","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=352518 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"837","73.971781","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=353958 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"838","73.971841","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=355398 Win=132352 Len=0"
"839","73.973411","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=355398 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"840","73.973411","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=356838 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"841","73.973461","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=358278 Win=132352 Len=0"
"842","73.981531","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=358278 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"843","73.981531","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"844","73.981584","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=361158 Win=132352 Len=0"
"845","73.982558","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=361158 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"846","73.982558","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=362598 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"847","73.982589","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=364038 Win=132352 Len=0"
"848","73.989774","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=364038 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"849","73.989774","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=365478 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"850","73.989872","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=366918 Win=132352 Len=0"
"851","73.993281","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=366918 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"852","73.993281","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=368358 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"853","73.993348","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=369798 Win=132352 Len=0"
"854","73.993418","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=369798 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"855","73.993435","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=371238 Win=132352 Len=0"
"856","73.994636","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"857","73.999751","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=372678 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"858","73.999809","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=374118 Win=132352 Len=0"
"859","74.001612","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=374118 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"860","74.001612","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=375558 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"861","74.001657","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=376998 Win=132352 Len=0"
"862","74.001707","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=376998 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"863","74.001707","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [ACK] Seq=378438 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"864","74.001707","18.66.12.117","192.168.1.60","TCP","1494","443  >  58038 [PSH, ACK] Seq=379878 Ack=1594 Win=68608 Len=1440 [TCP segment of a reassembled PDU]"
"865","74.001707","18.66.12.117","192.168.1.60","TLSv1.3","1494","Application Data"
"866","74.001728","192.168.1.60","18.66.12.117","TCP","54","58038  >  443 [ACK] Seq=1594 Ack=382758 Win=132352 Len=0"
